Lat,Lon,GYear
32.952906,-96.703839,1991
39.97194,-74.21988,1991
40.791787,-74.674518,1991
37.330413,-121.891128,1991
33.766667,-118.366667,1991
41.494448,-82.020479,1991
40.663916,-73.860508,1991
40.742946,-73.884618,1991
39.111974,-76.553563,1991
40.1868,-75.00966,1991
42.815656,-73.942324,1991
38.580708,-121.526563,1991
40.486,-74.465,1991
42.071476,-88.049239,1991
33.713991,-117.928354,1991
41.021378,-73.805692,1991
40.679559,-74.567323,1991
42.815656,-73.942324,1991
39.97194,-74.21988,1991
40.811856,-81.373368,1991
38.733326,-90.622121,1991
33.493166,-84.384485,1991
33.57612,-117.73638,1991
40.663916,-73.860508,1991
32.980136,-117.082337,1991
41.29968,-73.90609,1991
41.783823,-88.146897,1991
40.663916,-73.860508,1991
32.980136,-117.082337,1991
43.069507,-77.514294,1991
37.416667,-122.166667,1991
39.111974,-76.553563,1991
41.087432,-81.515568,1991
41.57359,-73.796075,1991
42.815656,-73.942324,1991
41.087432,-81.515568,1991
42.29182,-71.745989,1991
37.405548,-122.078481,1991
39.893349,-84.219043,1991
34.001758,-118.394799,1991
39.735632,-75.547657,1991
37.629876,-122.103025,1991
44.183332,-88.463405,1991
37.322857,-122.052958,1991
38.88456,-77.182978,1992
40.02636,-75.33438,1992
40.679559,-74.567323,1992
40.923667,-73.965326,1992
40.788165,-73.812193,1992
39.735632,-75.547657,1992
32.952906,-96.703839,1992
42.815656,-73.942324,1992
42.318527,-71.157052,1992
42.071476,-88.049239,1992
40.733044,-74.403459,1992
34.001758,-118.394799,1992
40.442411,-79.996664,1992
42.318527,-71.157052,1992
32.952906,-96.703839,1992
41.505351,-81.693427,1992
44.183332,-88.463405,1992
38.678182,-121.174368,1992
37.574646,-122.046431,1992
38.733326,-90.622121,1992
39.976602,-82.856827,1992
42.071476,-88.049239,1992
33.94104,-117.95442,1992
38.830825,-77.362938,1992
42.456444,-71.370954,1992
41.744068,-71.315024,1992
42.98039,-78.737853,1992
37.688779,-122.468923,1992
37.330413,-121.891128,1992
37.330413,-121.891128,1992
42.374067,-71.117136,1992
33.882928,-117.85569,1992
39.735632,-75.547657,1992
39.976602,-82.856827,1992
37.629876,-122.103025,1992
38.803177,-77.058685,1992
40.811856,-81.373368,1992
47.62002,-122.204989,1992
41.022482,-73.812614,1992
41.021378,-73.805692,1992
42.815656,-73.942324,1992
37.562555,-122.324828,1992
42.374067,-71.117136,1992
33.767496,-118.187712,1992
34.001758,-118.394799,1992
40.442411,-79.996664,1992
42.815656,-73.942324,1992
35.521573,-97.574376,1992
34.117986,-117.768243,1992
42.815656,-73.942324,1992
41.161134,-87.881497,1992
41.173209,-73.76922,1992
44.183332,-88.463405,1992
40.625072,-75.371201,1992
42.815656,-73.942324,1992
40.67556,-76.23264,1992
40.26594,-74.69586,1992
42.815656,-73.942324,1992
39.735632,-75.547657,1992
39.97194,-74.21988,1992
39.29778,-76.608993,1992
39.29778,-76.608993,1992
34.001758,-118.394799,1992
32.980136,-117.082337,1992
39.97194,-74.21988,1992
40.36141,-74.077982,1992
41.770672,-76.44749,1992
42.98039,-78.737853,1992
33.499493,-86.800795,1992
40.679559,-74.567323,1992
39.97194,-74.21988,1992
34.001758,-118.394799,1992
34.001758,-118.394799,1992
43.098373,-89.324921,1992
41.57359,-73.796075,1992
47.62002,-122.204989,1992
40.783792,-73.812287,1992
40.442411,-79.996664,1992
40.619819,-74.375205,1992
42.318527,-71.157052,1992
35.757664,-81.327333,1992
42.85146,-73.79898,1992
41.540319,-87.682222,1992
40.988263,-80.295406,1992
43.069507,-77.514294,1992
41.087432,-81.515568,1992
41.29968,-73.90609,1992
40.775255,-74.393299,1992
42.98039,-78.737853,1992
35.963275,-84.298102,1992
32.996744,-117.256492,1992
32.954424,-96.889584,1992
45.629189,-122.517536,1993
42.815656,-73.942324,1993
43.069507,-77.514294,1993
34.203774,-118.191187,1993
41.64704,-87.62067,1993
39.97194,-74.21988,1993
40.819621,-74.163016,1993
34.001758,-118.394799,1993
40.875659,-111.865622,1993
41.27238,-73.68924,1993
41.173209,-73.76922,1993
37.37986,-122.208569,1993
37.629876,-122.103025,1993
41.087432,-81.515568,1993
40.663916,-73.860508,1993
42.815656,-73.942324,1993
41.27238,-73.68924,1993
37.818542,-121.969476,1993
32.952906,-96.703839,1993
40.02636,-75.33438,1993
37.37986,-122.208569,1993
41.204177,-73.435815,1993
40.742946,-73.884618,1993
47.62002,-122.204989,1993
42.561732,-83.14647,1993
37.400588,-121.963467,1993
41.302547,-72.611171,1993
35.623072,-117.670357,1993
37.416667,-122.166667,1993
32.656547,-116.95907,1993
41.352758,-74.266372,1993
40.788165,-73.812193,1993
39.735632,-75.547657,1993
41.685996,-73.896069,1993
41.685996,-73.896069,1993
41.541709,-73.902683,1993
40.725101,-111.939531,1993
40.619819,-74.375205,1993
40.619819,-74.375205,1993
41.204177,-73.435815,1993
40.965847,-73.845926,1993
40.725101,-111.939531,1993
39.893349,-84.219043,1993
39.97194,-74.21988,1993
34.154498,-118.64317,1993
41.087432,-81.515568,1993
30.418422,-91.139518,1993
41.174335,-73.845908,1993
41.57359,-73.796075,1993
32.765788,-96.85689,1993
40.518788,-74.398608,1993
32.765788,-96.85689,1993
43.613913,-116.200919,1993
37.322857,-122.052958,1993
